Date,Device,Bin,Item,Disposals,Contaminants,Correct Bin
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,11,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,5,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,paper,1,1,Recycling
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,1,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,15,15,Recycling
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,9,9,Recycling
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,4,4,Recycling
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,4,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,waxed food paper,2,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium foil,1,1,Recycling
4/1/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,1,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,4,0,Recycling
4/1/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,2,0,Recycling
4/1/2025,uwisconsin_madison_oscarsort_1,Recycling,paper wrapper,1,0,Recycling
